ID,text,sentiment
6.11989E+17,Well worth a visit - #IndigenousAustralia @britishmuseum. On until 2 Aug 2015. http://t.co/BQPxoajJ8z,happy
6.10729E+17,@FitzMuseum_UK @alexmonro @Cambscene @artist_bruce Look forward to visiting the exhibition.,happy
6.14354E+17,@NationalGallery golden draperies on the walls,nocode
6.12003E+17,My mind on a canvas #seewhatididthere @NationalGallery #London http://t.co/ucVkl903kt,nocode
6.11886E+17,My review of the fab @StornowayBand at @RAMMuseum in @RecCollMag http://t.co/4S1w5ezohM (under my nom de plume) Birdsong ahoy! #stornoway,happy
6.15509E+17,@Egondesign @Tate_StIves Mr Thomas learnt lots today during his visit #BarbaraHepworth http://t.co/Mh5Hm3EOyn,nocode
6.12014E+17,"""@britishmuseum: James VI (Scotland) and I (England). His portrait is in this jewel  What is the meaning of ""R""?",nocode
6.15137E+17,@NationalGallery @TreeHouseBkshop Also on display on our bedroom ceiling! http://t.co/E2X3ffa9ya,happy
6.10826E+17,Always love the mosaic floors @NationalGallery #London. Simple ideas like #curiosity #open mind &amp; rest &amp; be thankful http://t.co/cvxJLAp9iV,happy
6.11507E+17,#Repost @britishmuseum with repostapp. ・・・ Today marks the 200th anniversary of the Battle of… https://t.co/OzvPMqdV0s,nocode
6.11833E+17,.@FAHACS @HelenGraham64 graduate role in development team @britishmuseum for any new grads interested in fundraising https://t.co/pnbQrqsL3J,nocode
6.15133E+17,"@britishmuseum @D2Zen love the Rubens drawings, seeing his hand at work. Btw high temp 64 here today! #craycray @CarisaMarie11",happy
6.1089E+17,"'Dizzy' reflected in Winifred Nicholson's Cyclamen &amp; Primula, in the Lower Extension @kettlesyard https://t.co/hcEVoRF2Gu",nocode
6.13698E+17,'Founder' of the @britishmuseum Sir Hans Sloane (1650 - 1753) http://t.co/vXuOLlPPsI,nocode
6.15498E+17,@SparkSpaceLdn @dropthedebt @_TheWhitechapel whoops sorry IN whitechapel but at the Brady Art Centre!,nocode
6.14533E+17,Jackson Pollock’s black pourings: Northern Soul talks to @tateliverpool http://t.co/XEfCDRit7Q #Liverpool #JacksonPollock #Pollock #art,nocode
6.15495E+17,BritishMuseum: RT @CBoyleImages: A very intresting insight into ancient Egypt @britishmuseum exhibition Ancient Li… http://t.co/GsdwSBiD5e,happy
6.14822E+17,Looking forward to seeing our @ThePlaceLondon creative project with @britishmuseum today https://t.co/oHlFJnHzpN http://t.co/EbbgpB9wRD,happy
6.14834E+17,@britishmuseum :@rev_mahapa~Follow us on Facebook Page &amp; Group:HERITAGE/MUSEUM CLUBS MOVEMENT OF SOUTH AFRICA,nocode
6.12543E+17,@britishmuseum @TripAdvisor I saw something this week on Australian TV on the British Museum ..it did look fantastic !,happy
6.13692E+17,"Boy and girl, nobility and nubility – all are collapsed together in the 'Sleeping Hermaprodite' @britishmuseum http://t.co/yZzrTuwv56",nocode
6.13736E+17,new volunteering opportunities at @MAACambridge working on collections or front-of-house http://t.co/vsmOtHBn6j,not-relevant
6.11116E+17,@tate_kids @tateliverpool love that description of #Pollock,happy
6.15244E+17,This cheeky beauty is a popular exhibit at @BritishMuseum. One of many representations of the love goddess they have. http://t.co/MIVusjNnmu,happy
6.10617E+17,"Just me, @_ECinc and @petermansbridge at the @MtAalumni event at the @NationalGallery, amazing Alex Colville exhibit http://t.co/GH7pTeGPk1",happy
6.10744E+17,@Postgate @NationalGallery I'd like to know,nocode
6.14174E+17,We interrupt our summer editing hiatus for a progress update: catch Sarah this Sat anoon @_TheWhitechapel Gallery http://t.co/x42lxBIFRB,nocode
6.1407E+17,If only the Thames was as swimmer-friendly! Hiding from the heat @NationalGallery #London #summer http://t.co/yPzGMZterD,nocode
6.10383E+17,"@RA_Mag @NationalGallery  Angel""how you feeling after the weekend ? "" Saint ""ruff, I wouldn't go in there just yet "" Angel ""bless you child""",nocode
6.13977E+17,"Morning peeps, beautiful morning in Cranleigh, looking forward to a shindig @BritishMuseum later☺️ http://t.co/ii1VoRZyPi",happy
6.12608E+17,"In 'The Painter's Father', Cézanne's father is shown immersed in his newspaper. You can v... http://t.co/l28cErcVBN via @NationalGallery",nocode
6.14105E+17,@NationalGallery @Your_Paintings I don't think the model is Saskia.,nocode
6.12252E+17,@AdriaQuinones @britishmuseum Remember being there with mr and Julia in the Mezozoic era? That manuscript exhibit?,nocode
6.1486E+17,"Visited @MontacuteNT today and the whole house was fantastic, especially the @NationalGallery exhibition. Lovely, welcoming staff too.",happy
6.08753E+17,"It's #ilovemuseums day! V lucky to have so many brilliant museums nearby to entertain children, visitors&amp; me @CamUnivMuseums @CamTechMuseum",happy
6.10491E+17,@tateliverpool Yes looking forward to. Last Pollock show I saw was during 2012 in Tokyo. Saw the amazing “Mural on Indian Red Ground”.,happy
6.1441E+17,At work in #Exeter today @RAMMuseum @Devon_Hour http://t.co/0tDkevR9eg,nocode
6.14546E+17,Today @RAMMuseum's millionth visitor received a 3D printed copy of an ancient Peruvian pot and behind-the-scenes tour http://t.co/juhm4GFpuL,nocode
6.14359E+17,#FF TGIF! @unisouthampton  @britishmuseum @UniofReading @adrianmurdoch @Archaeology_ws,happy
6.12679E+17,"Objets d'histoires, le Journal is out! http://t.co/KW4bFsBaKK Stories via @NationalGallery @brooklynmuseum",nocode
6.11972E+17,Discover The Arts with Social Media: NOHO Featured Artists Blandine Bardeau and Hermoine Carline https://t.co/Ol5utECOPW @NationalGallery 🎨,nocode
6.11104E+17,"Who is Jackson #Pollock? Kids introduction to the jazzy, action painting man &gt;&gt; http://t.co/MOhzqTJFVW @tateliverpool",nocode
6.13691E+17,DT UKinGermany: Neil MacGregor - Direktor des @BritishMuseum – hält Queen’s Lecture [http://t.co/Ur8v16lRHp... http://t.co/7Cqa00DpUJ,nocode
6.13456E+17,¡COMPARTIENDO EL ARTE está disponible! http://t.co/Fet52Q7p5y Gracias a @NationalGallery @ArsMagazine @MuseodelTraje,nocode
6.14432E+17,A symposium of radical film from contemporary Greece @_TheWhitechapel http://t.co/E5LcU2Lv0H Sat 4 July,nocode
6.12947E+17,@britishmuseum and is that a neck collar? The neck is so slender.,surprise
6.1358E+17,#CanAltay #JeremiahDay #ThessalonikiBiennale @JenniferHiggie @cfitewassilak @HKaplinsky @tateliverpool @EdB_Projects http://t.co/ZiezuD6mBu,nocode
6.10873E+17,@ExeterLiving @MooseAllain @ThelmaHulbert Fab!,happy
6.15495E+17,@melly_sue @britishmuseum isn't that a rest museum I hav been going since I was small mummy are the best,happy
6.13289E+17,New #blog on our favourite #portraits to see in #London @NationalGallery @Tate @CourtauldGall http://t.co/38eDYAfxHt http://t.co/9HKqdF9ke7,happy
6.12036E+17,@judrop1948 tnx for #ff; @Colin_Macaulay @Duck_Di @DuncanSalkeld @Heather1576 @NottArchaeology @britishmuseum  honoured to be in yr company,happy
6.13668E+17,@britishmuseum What better way to spend the day in #London ? http://t.co/FFXsi12Jkt,happy
6.12243E+17,"@britishmuseum on INSTA. Born #onthisday in 1566: King James, the first Stuart king of England and also James VI of… http://t.co/he4iowbRUt",nocode
6.1191E+17,Looking forward to @britishmuseum Egyptian touring exhibition Writing for Eternity @wrexhamcbc museum opening tonight http://t.co/NHaBQ9Dzpd,happy
6.14723E+17,@NationalGallery carravaggio,nocode
6.10805E+17,Really enjoyed the new watercolour exhibition at @FitzMuseum_UK - the Turners are particularly impressive,happy
6.13351E+17,"Art on loan: Pollock works, overhauled by conservators, travelling to @tateliverpool. Will they be overhauled again? http://t.co/EUC2npoy2z",nocode
6.11657E+17,"@eguilbs @britishmuseum I arrived from Canada a day before my @RoyalRoads field school to ""acclimatize"" but really for this. Good timing!",happy
6.1439E+17,@britishmuseum : the place to be!,happy
6.13932E+17,More buzz for @NationalGallery: http://t.co/3jFmBXILMk - RT @yjnmin Soundscapes: Paintings | Exhibitions and displays | National Gallery...,nocode
6.1289E+17,@DrawntoDevon @Tate_StIves Sounds great paula-I have been to the Hepworth Museum in Wakefield-really good indeed,happy
6.13649E+17,"Weapons of resistance: Jandamarra, a hero of the Bunuba people http://t.co/hZaXCNQKeq via @britishmuseum",nocode
6.14716E+17,"@emmajtracey @bbcouch You should interview @ChloeSpicerArt  @Foyles #dyspraxic penguins display @britishmuseum, now https://t.co/pKriFmfc8e",nocode
6.14022E+17,@NationalGallery  2ndJuly-18th October-photographic exhibition that illustrates the life of actress #Audrey #Hepburn http://t.co/plEYT20RuI,nocode
6.11123E+17,"Fancy a day out? @PlymouthMuseum have an Enid Blyton exhibit open today, about her childhood, career and characters! http://t.co/BYXevGcxvw",nocode
6.11831E+17,We're looking forward to going to London tomorrow with our friends at @tateliverpool - How are you spending your weekend? 🐸,nocode
6.15277E+17,@SeanwelshBacc @britishmuseum get a magnifying glass no delve deep,nocode
6.14408E+17,"What can the Old Masters teach us about death? Fascinating event at @NationalGallery,4 July: http://t.co/D7jqMMZeUv http://t.co/2MOeruXm6o",happy
6.12301E+17,{ @britishmuseum } #Australia #art #London #ttot #lp #vacation #trip #photography #photo #Travel #travelpics http://t.co/OvpBQoCaMP,nocode
6.10439E+17,@NationalGallery What areas do you think the National Gallery should focus on collecting next? #askthenationalgallery,nocode
6.14734E+17,"I'm at @BritishMuseum in London, Greater London https://t.co/gdTrkmPcME",nocode
6.1386E+17,"Brass astrolabe, made by Muhd Mokîm, India, Neshki script, 1659/60 @britishmuseum. http://t.co/sEuSYQeiEi",nocode
6.1265E+17,Defining Beauty @britishmuseum is well worth a visit...especially if one enjoys drawing in the dark http://t.co/Y7MJbf1BJk,happy
6.13135E+17,@SenderosP @britishmuseum  &amp; what a TREASURE! &gt;&gt;&gt;*&lt;&lt;&lt;,happy
6.14114E+17,@heritagelottery funded @britishmuseum traineeship at National Museums NI http://t.co/yYEluc2xyX http://t.co/9oBAQtSAbs,not-relevant
6.10754E+17,I urge art lovers to boycott @NationalGallery until @pcs_union rep Candy is reinstalled. Human rights more important than pictures @BHGreens,angry
6.13286E+17,#roman glass in the enlightenment gallery @britishmuseum Beautiful. http://t.co/TsJSB0kgwn,happy
6.11311E+17,@_TheWhitechapel : Galeri Seni Kontemporer di Moskow : http://t.co/gBYitJEYmH,nocode
6.15083E+17,@britishmuseum @RebeccaHossack  What about the horrors of colonialism? Very much glossed over.,sad|angry
6.15258E+17,"@FlorianKolfhaus @britishmuseum I agree with you, by the way.",nocode
6.123E+17,{ @britishmuseum } #art #London #ttot #lp #vacation #trip #photography #photo #Travel #travelpics http://t.co/phoGnEbQqR,nocode
6.13317E+17,@britishmuseum A greave?,nocode
6.15464E+17,"I'm at @NationalGallery in London, Greater London https://t.co/k03w0y5t9E",nocode
6.11574E+17,@Ophiolatrist @britishmuseum Seriously ? Napoleon and Hitler ? It's just stupid.,angry
6.11832E+17,"This hunting calendar looks like something out of #Grimm, engraved with the names of different Wesen. @britishmuseum http://t.co/aElLQeRjPS",nocode
6.14732E+17,@wzaparte Vermutlich könnte man es mit einer aufgeschlosseneren Haltung gegenüber Besuchern auch hinbekommen... @DerSPIEGEL @britishmuseum,nocode
6.10358E+17,#Marr on #StartTheWeek should ask HRothschild when she will negotiate a settlement to @NationalGallery dispute &amp; remove privatisation threat,nocode
6.13721E+17,@Tate_StIves @FalmouthUni ❤👂,nocode
6.14439E+17,@saraahhkay @britishmuseum he must be an ancestor haha,happy
6.10737E+17,Congrats to @MooseAllain for winning the @Evolver cover prize. Delighted my piece is in the exhibition @ThelmaHulbert http://t.co/0Hc3ebAXbu,happy
6.11905E+17,#ff @ArtBasel @SCOPEArtShow @VOLTAshow @DesignMiami @YSPsculpture @V_and_A @fotofever_eu @fotomuseum_ch @_TheWhitechapel @OpenEyeGallery,nocode
6.1322E+17,@britishmuseum Sheffield Student Offers &gt; http://t.co/GxEOrhYHcs,not-relevant
6.15503E+17,@RAMMuseum our secret is a brisk walk in our gardens and lots of tea #birthday,happy
6.11593E+17,@michaelsparling you need to visit @PlymouthMuseum &amp; see 'Fallen Emperor: Napoleon in Plymouth Sound 1815',nocode
6.11561E+17,"@britishmuseum @eclectic5 @CFontainebleau Absolutely, we have some of them, like the uniform which he wore at Marengo http://t.co/NH7xTM4rrD",nocode
6.1418E+17,@britishmuseum http://t.co/l4LseZIPHp,nocode
6.10835E+17,Construction steams ahead on Tate St Ives phase two @Tate_StIves @ILoveCornwallUK @BAMConstructUK http://t.co/AITLbp5frH via @cladglobal,nocode
6.12711E+17,One of the best exhibitions around. X-Rays of the ancients @britishmuseum #8mummies (plus Greek art #DefiningBeauty) https://t.co/QDULXqD8JV,happy
6.1324E+17,"@DavidSmithArt cheers for Twitter stuff, should be able to make PV for @SimonEvolver @ThelmaHulbert next month- I've got cover!",happy
6.14536E+17,@britishmuseum hi- are your evening lectures recorded? Somebody at the Greek/ Enlightenment one tonight mentioned podcasts...,nocode
6.10505E+17,@photoworks_uk @_TheWhitechapel Not many people seem to know about @artforum's double issue. Here are both covers: http://t.co/hTBWLONV9L,nocode
6.1157E+17,Very excited for Nicholas Thomas @MAACambridge : A critique of the natural artefact: rethinking re-contextualisation #objects2015,happy
6.10205E+17,'Still Life' #ContemporaryBritishArtist #ModernistPainter @_TheWhitechapel @_WhiteCube @theBluecoat @Gagosian http://t.co/Ckc6wBI3Wm,nocode
6.12962E+17,"@NationalGallery The second GENOCIDE agvainst#Biafrans as promised by#Buhari has begun,3 days of unreported aerial Bombardment in#Biafraland",not-relevant
6.11438E+17,#newexpressions field visit @UptonHouseNT today- still time to book for visits @PlymouthMuseum &amp; @YorkMuseumTrust too http://t.co/YOYfS8pMLn,nocode
6.14026E+17,"I'm at @BritishMuseum in London, Greater London https://t.co/A1SD0K4nRw",nocode
6.13274E+17,@britishmuseum And lack of smell by the look of him,nocode
6.11127E+17,@NationalGallery I 've not found the answer to my question to Sir Nicholas....,disgust
6.13332E+17,"MT @WeAreMuseums What do paintings sound like? Read about ""Soundscapes"", @NationalGallery's latest project http://t.co/t9yaxX1zzg",nocode
6.14116E+17,JOB ALERT: @britishmuseum is hiring a Curator: South Asia with focus on Indian sculpture. Deadline 14th July 2015 http://t.co/WmZQNLwpu1,not-relevant
6.10765E+17,The @FitzMuseum_UK #Watercolour exhibition opens today https://t.co/Bjb6aHB81p. We're thrilled to collaborate in #OC2015. More details soon!,happy
6.11217E+17,The H-Albion Daily is out! http://t.co/69IEhmrmpp Stories via @N_T_S @NationalGallery @DigiVictorian,not-relevant
6.10421E+17,#vacancy ALERT: Head of Communications @_TheWhitechapel http://t.co/44LdG9yGBP #artsjobs,nocode
6.11822E+17,@britishmuseum So glad you followed! Interested in ancient manuscripts and rare books? Check http://t.co/tqsweGr0Kl,happy
6.15477E+17,"Looking forward to seeing #GlennLigon @tateliverpool this eve. Still gutted I missed the talk, hoping for a beautiful crowd",happy|sad
6.15236E+17,Thanks to John @tateliverpool for a brilliant guided tour of Blind Spots #JacksonPollock. You've even helped my husband understand the work.,happy
6.11534E+17,Wheel-chaired youth I directed to @britishmuseum today completely touched my heart - love her artwork card :) http://t.co/sbHuiEsUT9,happy
6.148E+17,"Hey @britishmuseum, you meant ""no less strange TO PEOPLE OF THAT F-ED UP TIME"", right? http://t.co/LL7WG4JQmH",nocode
6.11915E+17,@britishmuseum Can I just barrow this for an evening? So beautiful!,happy
6.10376E+17,@anotherpersonio @kettlesyard Thx for Fav - loved our visit to KY @geffrye join our @ruskinwalks 27 June http://t.co/y95MJrQNMP,happy
6.1141E+17,"#NG365 Pieter de Hooch's ""A Woman and her Maid in a Courtyard"" c.1660 @NationalGallery #art @JohnConstableRA http://t.co/8XseAiH84c",nocode
6.14359E+17,#ff @britishmuseum @thebiscuitjar @BedazzleEssex @BuddySaffronDog @BritMums @BandR_Carpets @BirnieTanya @Lovebeales @TheBHF @BNIwalden,nocode
6.14007E+17,A fine publication 1926 @britishmuseum Corpus Vasorum Antiquorum - Greek &amp; Roman antiquities http://t.co/8S6cys8gMl http://t.co/PDQVJ7LJaC,happy
6.14038E+17,A meeting @britishmuseum today http://t.co/q9M3UIF1Ig http://t.co/hyculRzizt,nocode
6.14322E+17,"#ff More #Exeter Pound note people: @ExeterCavern featured on £E10, @RAMMuseum where you will first see the notes &amp; @jopavey on our £E20.",nocode
6.11524E+17,@britishmuseum @Charles_XII  That is correct@ .,nocode
6.12676E+17,amazing: Mongolians reunited with 1920s pics of relatives. River Stars Reindeer @MAACambridge  http://t.co/OXbEIEJBLd http://t.co/bJRYlkdjjS,nocode
6.1188E+17,@psframes @ABroadBrush @NationalGallery I love intense attention being paid to the…frames.,happy
6.15116E+17,Link del día! El link más popular entre la gente que sigo es http://t.co/R6mTJRdTe1 por @britishmuseum,nocode
6.1151E+17,"Another stunning location in #Cornwall this time we are in St Ives, home to @Tate_StIves #lovegreatbritain http://t.co/OhxSutj9XH",happy
6.12667E+17,What lies beneath: drapery and the suggested form http://t.co/gM8FOD66V9 via @britishmuseum - Alluring: how surface is made by internal form,nocode
6.10751E+17,What picture would you most like to have in the permanent collection @NationalGallery #AskTheGallery,nocode
6.10861E+17,Practising Artist required to run workshops @PlymouthMuseum http://t.co/WKfkJusLWX Quote required. Deadline: Fri 26 June #artopps,not-relevant
6.14743E+17,@tarbosaur @profjoecain many thanks - it is sad but I think the @britishmuseum has now hidden away its Enlightment  gallery demonic mermaid,sad
6.13984E+17,We're looking forward to welcoming guest speakers from @NationalGallery @NationalGalleriesSco and @BarberInstitute #BaroqueSSN @BM_AG,happy
6.13309E+17,"Oscars almost ready for the freezer @RAMMuseum, needs to be in the deep freeze for a month before joining the tiger! http://t.co/bIPeyDQaC4",nocode
6.12321E+17,#indigenousaustralia exhibition @britishmuseum was amazing! Well worth a visit.,happy
6.11615E+17,"@britishmuseum Nice! Love that I'm ""touring"" the museum with you while I eat lunch here in Canada!",happy
6.14104E+17,Fantastic rehang (love the purple walls!) at #BaroqueSSN study day @BMAGcurators @NationalGallery http://t.co/cu3s5TGa0T,happy
6.10275E+17,@appendixjournal @snolen @FitzMuseum_UK always loved this.,happy
6.10726E+17,".@NationalGallery Hello from next door! Dr Penny, what's your favourite portrait in the National's collection? #AskTheGallery",nocode
6.11422E+17,"@jeremy_millar_1 @_TheWhitechapel Yes, from this photo used on the front page of the Daily Sketch,'tho crowds closer. http://t.co/jZLeP8XuPM",nocode
6.11525E+17,@britishmuseum @mt_ris False teeth where nick named waterloos as teeth taken from the dead soldiers  http://t.co/sfZ2sMIo32,nocode
6.10379E+17,"@FitzMuseum_UK #Tiepolo's inner world: MERCHANTS OF LIGHT, historical novel by Marta Maretich http://t.co/I6xedWz0lJ http://t.co/fS9LDZH0LE",nocode
6.13719E+17,"#DefiningBeauty: great exhibition @britishmuseum! To see the political/economical situation today, and to think of the Greek Empire then...",happy
6.13689E+17,Neil MacGregor - Direktor des @BritishMuseum – hält Queen’s Lecture http://t.co/bJTDZnYmYx #QueeninGermany,nocode
6.14817E+17,Ancient beauty and modern lives http://t.co/x3ua24FUyJ via @britishmuseum,happy
6.14207E+17,Good day @BMAGcurators @BM_AG for  new 17th century display #Baroque #BaroqueSSN @HelenHillyard @NationalGallery http://t.co/Op4OCbjeC5,happy
6.13324E+17,"@britishmuseum Throughly enjoyed #DefiningBeauty today, and highly recommend everyone to see this superb exhibition before it closes.",happy
6.11799E+17,We are looking forward to being at @_TheWhitechapel on July 23rd for the next #PWA @PositiveAcademy #HR,happy
6.14174E+17,The Cantabridgia Daili is out! http://t.co/KXjmg92zIk Stories via @CamUnivMuseums @ClareCollege @kab3d,nocode
6.13308E+17,"@_TheWhitechapel has a new incredible show James Richards and the V-A-C Collection and Francis Bacon, it's amazing!http://t.co/ItDS5FPROq",happy
6.15516E+17,Hope our team @EmNuttall @curltasticgurl had a great time at the @tateliverpool #Pollock #pressview today! http://t.co/qY57mgW33C,happy
6.10746E+17,"""@Cambscene: Watercolour - Elements of Nature opens @FitzMuseum_UK  🎨☔️⛅️ http://t.co/XaK5ArzBTI"" Is this by Samuel Palmer?",nocode
6.13832E+17,British Museum: Bonaparte and the British caricature exhibition @britishmuseum http://t.co/PZospRe6fM,nocode
6.11814E+17,@BMAGcurators @artfund @NationalGallery @HelenHillyard @BM_AG congratulations Helen. Well done.,happy
6.13117E+17,"@karenjguthrie hey, how are things? went to @kettlesyard  the other week. Everytime new things reveal themselves to you in that place!!",happy
6.11334E+17,"@tiffanyjenkins Had this in a show I curated @_TheWhitechapel… Wasn't it painted from a newspaper image, two days after she landed?",surprise
6.14938E+17,"@TheFrameBlog @NationalGallery Yes, we're often going for banal these days. I do believe craft is making a come back. Stay turned.",nocode
6.15253E+17,@BedfordHaddock @FrancesBarker @britishmuseum I have feelings when it comes to display of human remains. BM held onto indig remains...,disgust|angry
6.12573E+17,"#Art Été, Hans Wertinger, vers 1525 via @NationalGallery http://t.co/8ErKCm7aya",nocode
6.12562E+17,"I'm at @NationalGallery in London, Greater London https://t.co/y5nOVayJtX",nocode
6.15509E+17,Glenn Ligon's ‘Encounters and Collisions’ @tateliverpool opens tomorrow http://t.co/1EraJROtwh http://t.co/f3BDhfzd9W,nocode
6.12205E+17,I love you @britishmuseum,happy
6.12972E+17,The Cambridge Design Daily is out! http://t.co/Bwp5VBbahD Stories via @CamPicturehouse @FitzMuseum_UK @tabcambridge,happy
6.11312E+17,@NationalGallery : Galeri Seni Kontemporer di Moskow : http://t.co/gBYitJEYmH,nocode
6.14112E+17,FYI @NationalGallery @NGNotForSale #ReinstateCandy  https://t.co/cOJIYMp27j,nocode
6.14115E+17,Director of the @britishmuseum Sir Frederic Kenyon was artistic advisor to @CWGC - believed in equality for the war dead @glennhearnden #WW1,nocode
6.11818E+17,Champagne amid the rooftops @NationalGallery - #HappyBirthdayToMe #ilovelondon http://t.co/T2t5ugyWxk,happy
6.15116E+17,.@britishmuseum have a #conferencing &amp; #event showcase on Wed 1 July from 6.45pm. RSVP to VenueHire@britishmuseum.org http://t.co/aIcXXkaOav,nocode
6.13428E+17,"@SkagensMuseum @PrisonHorsens @NationalGallery Got them, thanks!",happy
6.13746E+17,"#CanadaHouse was designed by Sir Robert Smirke, who also built the @britishmuseum #ExploreCanadaHouse http://t.co/PoZxKiIfil",nocode
6.10748E+17,"#AskTheGallery with bodies from Rockerfellers to UK unis divesting from fossil fuel, is @NationalGallery backward in supporting oil corps?",angry
6.12211E+17,@britishmuseum @TripAdvisor it is !,happy
6.13136E+17,@britishmuseum @KateWilliamsme the original old blue eyes,not-relevant
6.12323E+17,@britishmuseum: #NationalKissingDay here’s our favourite smooch from the collection http://t.co/nK0YDkx3Nb http://t.co/VQ2qrJUlhC,happy
6.1058E+17,"@sheilabarbican @Jon__Nash @PlymouthMuseum @BarbicanTheatre @ZoeBloss fantastic, can't wait to see it. The reviews have been great!",happy
6.13697E+17,@britishmuseum Maintaining these exhibits in tip-top condition must be a Herculean effort! http://t.co/6ZOBLbqAPC,nocode
6.11766E+17,@britishmuseum @SenderosP,nocode
6.12113E+17,@hist_astro @britishmuseum then can it be safely established that such ancient cultures including Indian Vedic knew about planets before GG?,nocode
6.14022E+17,"If you want the Arts Council to give, give a £1million to @_TheWhitechapel chip in by July 2015! Visit http://t.co/uWffLdzjAT #artsfunding",nocode
6.15203E+17,Cornish Holiday Escapes is out! http://t.co/1iSKbGJZnm Stories via @Tate_StIves,happy
6.15174E+17,Gorgeous and geeky afternoon at #definingbeauty @britishmuseum http://t.co/Loxk52YAY5 http://t.co/kAEHHHLNq6,happy
6.13764E+17,@britishmuseum  : Isis Hancurkan Situs Dunia di Palmyra : http://t.co/87aOPaQWUM,nocode
6.10676E+17,Lost at lunch? Don't be. check this out @CreativeDebuts @ShoreditchHype @BowArts @_TheWhitechapel @Brick_Lane_Art http://t.co/jpdFA1qeGL,happy
6.14766E+17,Culturally slummin' it at the @britishmuseum before the high brow stuff with @taylorswift13 #RosieAndrewBigWeekend http://t.co/03Tj8F6oPn,nocode
6.14952E+17,@britishmuseum @HollowCrownFans he doesn't look like a man of 30 does he?,surprise
6.15131E+17,"@britishmuseum #on this day,  Look at that magnificent work http://t.co/pgtZimVX5O",happy
6.15469E+17,@britishmuseum That's great thank you very much! https://t.co/cqPCG1WNW5,happy
6.10968E+17,"Thanks for your reply, Dr Nicholas Penny. Thank you, @NationalGallery  ! https://t.co/alNXJeSGG7",happy
6.13323E+17,The @britishmuseum proves Rudd &amp; Gillard’s #KillingSeason were predicted in 500 BC  http://t.co/SWKOaIS3xs http://t.co/vin61erC2Z,nocode
6.11249E+17,Looking for something to do in #Exeter ? Try @RAMMuseum - you wont be disappointed! Check out our Portal! #devonhour http://t.co/4WwVmMmem3,nocode
6.11744E+17,@CambridgeNewsUK @EmmaHiggCN Great photo and article about @kettlesyard in #Cambridge.,happy
6.11529E+17,@TessaK3 @britishmuseum we have Copenhagon and Marengo #Napoleon &amp; #wellington horses #Waterloo200 @alnwickcastle by Ward. #Art,nocode
6.10746E+17,Put your questions to the @NationalGallery's director! He's online now. Ask him all about putting on blockbuster exhibitions #AskTheGallery,nocode
6.11531E+17,@britishmuseum What are the best first-hand accounts of the battle? What critical things do we know now that we didn't then?,nocode
6.15225E+17,"Great exhibition @britishmuseum Ancient Lives... A body 5,000 years old in the fetal position - However old, we return to the beginning!",happy
6.11836E+17,Still dazed from #DefiningBeauty at @britishmuseum. Stunning. http://t.co/9PfiPmcOSP,happy
6.11214E+17,@CountryballC @polandball Countryballs can soon into @NationalGallery http://t.co/VV8sdLmwhc,nocode
6.10753E+17,@NationalGallery #AskTheGallery I love the little picture by Wilkie that you recently acquired but doesn't it belong in Tate Britain?,happy
6.10507E+17,Discover The Arts with Social Media: Rod McIntosh Co-Founder of NOHO Artists https://t.co/d5VDMg914E @_TheWhitechapel #London #Art #Video,nocode
6.10753E+17,A confident @NationalGallery would answer its critics during #AskTheGallery not ignore them. We are visitors and tax payers too.,angry
6.10832E+17,@charlieecom @nationalgallery Blue &amp; Red,nocode
6.1075E+17,"@kettlesyard of course we mean Thursday evening, not tomorrow!",nocode
6.15537E+17,Soundscapes @NationalGallery http://t.co/keFL36fbDP opens 8 July http://t.co/ROLwnV5JYF,nocode
6.11557E+17,@NConcostrina @britishmuseum: .@Charles_XII The teeth taken from corpses on the battlefield were used as dentures for the rest the century😁,surprise
6.11557E+17,British Museum: Bonaparte and the British @britishmuseum http://t.co/ptkwqhs0VQ,nocode
6.14038E+17,@NationalGallery espectacular sunbeam :-),happy
6.14404E+17,I thoroughly approve of the @FitzMuseum_UK cafe's Yorkshire-sized scones. @britishlibrary cafe? Might take note.,happy
6.1317E+17,"at the @NationalGallery . the #InventingImpressionism is a strictly No Photo area, so shot the museum shop instead http://t.co/k5JpZfY7b5",sad
6.12013E+17,"@BritishVogue @MaryKatrantzou V&amp;A, Lots Road &amp; Claridges. We also love Columbia Road @britishmuseum, @HighgateCemeter &amp; @LibertyLondon :)",happy
6.10759E+17,@NationalGallery Haha There were definitely no giant eagles hanging around when we last visited !,surprise
6.1408E+17,"The Indigenous Australia: Enduring Civilisation exhibition @britishmuseum tells an incredible 60,000 year story http://t.co/GlxMJ6esi7",happy
6.13223E+17,"#NG365 Jacob van Ruisdael's ""Ruins in a Dune Landscape"" @NationalGallery #art #twitart @JohnConstableRA http://t.co/lcDN4T9PDV",nocode
6.13693E+17,Just had a look at the new Waddesdon Gallery @britishmuseum Fascinated by the amazing boxwood microscopic sculptures! http://t.co/K68dypyKDp,happy
6.13405E+17,#waddesdon #exhibition @britishmuseum beautifully displayed &amp; glittering but boxwood carving &amp; Roman glass are most wonderful #Recommended,happy
6.1372E+17,.@_TheWhitechapel hosts Athens Now! symposium on radical #film w/ @EastEndFilmFest 4 July http://t.co/6nIWyRzuPn http://t.co/kg949thJdO,nocode
6.11891E+17,Tower of Babel (1928) * by M. C. Escher - http://t.co/MI2Q2PJfP4 / via @iznogoodgood @itinel @britishmuseum,nocode
